instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
1,1,38.14783458753193,85.14285514279922,56.99136385714679,1213029718,109182322833,109
0,1,37.76635073475941,85.14285514279922,56.70568692716604,1213119808,109182322833,109
0,0,38.38869612141905,85.14285514279922,57.17099958009236,1213119864,109182322833,109
0,1,38.00480372881842,85.14285514279922,56.88442228425373,1213379031,109182322833,109
0,1,37.62475036822989,85.14285514279922,56.59928153595396,1213389627,109182322833,109
1,1,37.62475036822989,85.2923057803014,56.64893391154481,1213636956,109182322833,109
0,1,37.2484976471824,85.2923057803014,56.36497361997359,1213740061,109182322833,109
1,1,37.2484976471824,85.44024431307646,56.413834644263616,1213740290,109182322833,109
0,1,36.87600755717237,85.44024431307646,56.13105285825005,1213740780,109182322833,109
0,1,36.50724246982324,85.44024431307646,55.849688591955626,1213780094,109182322833,109
0,1,36.14216513308332,85.44024431307646,55.569734739102294,1213997649,109182322833,109
0,0,36.780751987888834,85.44024431307646,56.05850904067905,1214426688,109182322833,109
0,0,37.412952804871956,85.44024431307646,56.53823333039209,1214426762,109182322833,109
0,0,38.038831447779515,85.44024431307646,57.009183929277725,1214504658,109182322833,109
0,1,37.65843821686188,85.44024431307646,56.7234181066125,1214504730,109182322833,109
1,1,37.65843821686188,85.58668621544065,56.77200837587231,1214602767,109182322833,109
0,1,37.28184901609183,85.58668621544065,56.48743146286337,1214603321,109182322833,109
0,1,36.90902580322086,85.58668621544065,56.20428106414907,1214619108,109182322833,109
0,0,37.53994345736963,85.58668621544065,56.682619569240785,1214912046,109182322833,109
0,0,38.16455177752257,85.58668621544065,57.15223108099772,1214988277,109182322833,109
1,1,38.16455177752257,85.73164679984538,57.200610777027336,1215031270,109182322833,109
1,1,38.16455177752257,85.87514121864031,57.24846088272471,1215118362,109182322833,109
1,1,38.16455177752257,86.01718446581592,57.29578771866516,1215120373,109182322833,109
0,1,37.78290156881222,86.01718446581592,57.008585440250016,1215157937,109182322833,109
0,1,37.405067955539714,86.01718446581592,56.7228228342705,1215207031,109182322833,109
0,1,37.031012769892975,86.01718446581592,56.4384926834857,1215360841,109182322833,109
0,1,36.66069822577499,86.01718446581592,56.15558780684339,1215372680,109182322833,109
0,1,36.29408691498596,86.01718446581592,55.87410105929851,1215374526,109182322833,109
0,1,35.931141803443595,86.01718446581592,55.59402533163251,1215636618,109182322833,109
0,1,35.57182622744125,86.01718446581592,55.315353550273564,1215709283,109182322833,109
0,1,35.21610388994343,86.01718446581592,55.03807867711774,1215714018,109182322833,109
1,1,35.21610388994343,85.152221988455,54.76065646068313,1215714862,109182322833,109
0,1,34.86393885691846,85.152221988455,54.48616210503583,1215723204,109182322833,109
1,1,34.86393885691846,85.30151838437548,54.53390616263586,1215723935,109182322833,109
0,1,34.51529555370772,85.30151838437548,54.260548451123796,1215724276,109182322833,109
0,1,34.17013876143133,85.30151838437548,53.988561008373765,1215730831,109182322833,109
0,1,33.82843361342966,85.30151838437548,53.71793696513852,1215973819,109182322833,109
0,1,33.49014559174052,85.30151838437548,53.44866948661365,1216024601,109182322833,109
0,1,33.15524052361161,85.30151838437548,53.18075177226481,1216113261,109182322833,109
1,1,33.15524052361161,85.44930543696968,53.22680033909875,1216137104,109182322833,109
1,0,33.15524052361161,84.59019548822346,52.9585524476583,1216253617,109182322833,109
1,1,33.15524052361161,84.7451177668401,53.00702559813534,1216314887,109182322833,109
0,1,32.82368457804777,84.7451177668401,52.74132170422231,1216332558,109182322833,109
0,1,32.49544426239282,84.7451177668401,52.47694971034681,1216336323,109182322833,109
0,0,33.17049688448419,84.7451177668401,53.0192197684973,1216363185,109182322833,109
0,0,33.838798839765346,84.7451177668401,53.55065819170037,1216390263,109182322833,109
0,1,33.50040738043,84.7451177668401,53.28222938927818,1217164807,109182322833,109
0,1,33.16539990476036,84.7451177668401,53.01514614441108,1217341767,109182322833,109
0,1,32.83374257154522,84.7451177668401,52.74940171178921,1217343485,109182322833,109
1,1,32.83374257154522,84.89847433357421,52.797108358181084,1217348939,109182322833,109
0,1,32.50540187801283,84.89847433357421,52.532456891363715,1217457431,109182322833,109
0,1,32.18034465644596,84.89847433357421,52.26913204617855,1217606747,109182322833,109
0,1,31.858538070830832,84.89847433357421,52.00712717226004,1217607074,109182322833,109
1,0,31.858538070830832,84.04503941428108,51.74506824659092,1217607614,109182322833,109
0,0,32.53995927055192,84.04503941428108,52.29552714556606,1217618605,109182322833,109
0,0,33.21456612732399,84.04503941428108,52.83483244318269,1217618741,109182322833,109
0,1,32.882417322346555,84.04503941428108,52.5699920096385,1217786063,109182322833,109
0,1,32.55359006797918,84.04503941428108,52.30647914302452,1217887238,109182322833,109
1,0,32.55359006797918,83.20022786221888,52.04292566131475,1218204501,109182322833,109
0,1,32.22805114747081,83.20022786221888,51.78205479724434,1218205880,109182322833,109
1,1,32.22805114747081,83.36908857362656,51.83457582221408,1218210564,109182322833,109
0,1,31.90576767626267,83.36908857362656,51.57474935869193,1218218124,109182322833,109
0,1,32.58671619054613,83.36908857362656,52.12221050965961,1218227272,109182322833,109
1,1,32.58671619054613,83.53624341708641,52.174436804406156,1218283834,109182322833,109
1,1,32.58671619054613,83.70170979737541,52.226084113501436,1218292367,109182322833,109
1,1,32.58671619054613,83.86550493825752,52.27715952115075,1218389091,109182322833,109
0,1,32.26084609552316,83.86550493825752,52.0151146065878,1218488236,109182322833,109
0,1,31.938234759819977,83.86550493825752,51.75438324402012,1218553823,109182322833,109
1,0,31.938234759819977,83.02271238291095,51.4936780438378,1218632327,109182322833,109
1,1,31.938234759819977,83.19331441717117,51.546557657162026,1218737488,109182322833,109
0,1,31.61884959468182,83.19331441717117,51.28817500983643,1219274442,109182322833,109
0,1,31.302658337264578,83.19331441717117,51.03108755597255,1219275396,109182322833,109
0,1,30.989629047375246,83.19331441717117,50.775288802820114,1219307803,109182322833,109
0,1,30.679730104244946,83.19331441717117,50.5207722901818,1219310155,109182322833,109
0,1,30.37293020333426,83.19331441717117,50.26753159025,1219325680,109182322833,109
0,1,30.0691983531705,83.19331441717117,50.01556030744431,1219694885,109182322833,109
0,1,29.76850387221659,83.19331441717117,49.76485207824989,1219821820,109182322833,109
1,1,29.76850387221659,83.36219385106656,49.81533689991412,1219822978,109182322833,109
0,1,29.470816385771325,83.36219385106656,49.565632332291074,1219911807,109182322833,109
0,1,29.17610582290061,83.36219385106656,49.31717945531631,1219929036,109182322833,109
1,1,29.17610582290061,83.52936824292404,49.36660497923252,1220182856,109182322833,109
0,1,28.884342413399338,83.52936824292404,49.11914976771832,1220190477,109182322833,109
0,1,28.59549668478377,83.52936824292404,48.87293497092862,1220211305,109182322833,109
0,1,28.309539459313903,83.52936824292404,48.62795437075901,1220216761,109182322833,109
0,1,28.026441851045668,83.52936824292404,48.38420178028042,1220370360,109182322833,109
1,1,28.026441851045668,83.69485496880277,48.43210697476263,1220385636,109182322833,109
0,0,28.746183004254256,83.69485496880277,49.05005216559635,1220385705,109182322833,109
0,0,29.458726635052706,83.69485496880277,49.654243054207804,1220387066,109182322833,109
0,0,30.164144720871604,83.69485496880277,50.24523577088007,1220388965,109182322833,109
1,1,30.164144720871604,83.85867122445217,50.29438432781901,1220391877,109182322833,109
0,0,30.86250851932335,83.85867122445217,50.87326365669683,1220405664,109182322833,109
0,1,30.553881139101502,83.85867122445217,50.618256321952686,1220455503,109182322833,109
0,1,30.248340078353277,83.85867122445217,50.364527255957114,1220457146,109182322833,109
0,0,30.945861761291283,83.85867122445217,50.941916406800715,1220458053,109182322833,109
1,0,30.945861761291283,83.01619057409663,50.68537814256698,1220459321,109182322833,109
1,0,30.945861761291283,82.18221257581658,50.43014366039694,1220459897,109182322833,109
0,0,31.63640812623311,82.18221257581658,50.989705017438375,1220460247,109182322833,109
0,1,31.320041785094304,82.18221257581658,50.734114083780725,1220479729,109182322833,109
1,1,31.320041785094304,82.36120127127006,50.78933219965331,1220480319,109182322833,109
0,0,32.00684622418314,82.36120127127006,51.343181669317474,1220511753,109182322833,109
0,1,31.68677552110185,82.36120127127006,51.085818935699,1220738735,109182322833,109
0,0,32.369912500758105,82.36120127127006,51.633563489346145,1220801806,109182322833,109
0,0,33.04621801639329,82.36120127127006,52.17016593132936,1220808257,109182322833,109
0,0,33.71576038452272,82.36120127127006,52.696020030393086,1220811400,109182322833,109
1,1,33.71576038452272,82.53838387173852,52.752671715708296,1220941112,109182322833,109
1,1,33.71576038452272,82.71377876288017,52.808691948084565,1221075803,109182322833,109
0,1,33.378600513207864,82.71377876288017,52.54398327367306,1221076954,109182322833,109
0,1,33.04481228572911,82.71377876288017,52.28060149484417,1221249765,109182322833,109
0,1,32.71436198475013,82.71377876288017,52.018539960050774,1221315887,109182322833,109
0,1,32.38721623012585,82.71377876288017,51.757792051093055,1221327587,109182322833,109
0,1,32.06334197553014,82.71377876288017,51.49835118295118,1221346041,109182322833,109
1,1,32.06334197553014,82.88740413997013,51.55237321795996,1221421508,109182322833,109
1,1,32.06334197553014,83.05927800993612,51.605794588139155,1221422481,109182322833,109
0,1,31.74270650511732,83.05927800993612,51.34711563852781,1221424995,109182322833,109
0,1,31.42527743021696,83.05927800993612,51.08973335823707,1221436931,109182322833,109
1,1,31.42527743021696,83.22941819337105,51.142033173136866,1221516840,109182322833,109
1,1,31.42527743021696,82.39355914127734,50.88457973175792,1221599558,109182322833,109
0,1,32.11102895443271,82.39355914127734,51.4367763690953,1221601022,109182322833,109
1,1,32.11102895443271,82.57037009320108,51.49193669732189,1221648997,109182322833,109
1,1,32.11102895443271,82.74539801703288,51.54648263044727,1221649902,109182322833,109
1,1,32.11102895443271,82.9186610417931,51.60042175773188,1221655605,109182322833,109
1,1,32.11102895443271,83.09017710921145,51.653761556955665,1221678601,109182322833,109
1,1,32.11102895443271,83.25996397572096,51.70650939649089,1221679582,109182322833,109
1,0,32.11102895443271,82.42400769105151,51.446279724657835,1221756490,109182322833,109
1,0,32.11102895443271,81.59647803305343,51.187370206908575,1221757418,109182322833,109
0,0,32.78992287786527,81.59647803305343,51.72564375442079,1221757690,109182322833,109
0,1,32.46202163459524,81.59647803305343,51.46636411498053,1221766974,109182322833,109
1,1,32.46202163459524,81.78124037202697,51.524599894232786,1221767604,109182322833,109
0,0,33.13740552603937,81.78124037202697,52.05783444046017,1221772721,109182322833,109
1,1,33.13740552603937,81.96414056134118,52.11601447131635,1221845602,109182322833,109
0,0,33.80603549682355,81.96414056134118,52.63917405586199,1221850274,109182322833,109
0,0,34.46797908778112,81.96414056134118,53.152029903064474,1221851579,109182322833,109
1,1,34.46797908778112,82.14519751325287,53.21070334104267,1221853919,109182322833,109
1,0,34.46797908778112,81.32059676381947,52.94295636495199,1221859402,109182322833,109
0,0,35.12330316430472,81.32059676381947,53.44387685823146,1222120550,109182322833,109
0,1,34.77206808057258,81.32059676381947,53.17598449511134,1222187742,109182322833,109
1,1,34.77206808057258,81.50809962423745,53.237253772636286,1222188565,109182322833,109
0,1,34.424345388514574,81.50809962423745,52.970397142424794,1222271260,109182322833,109
0,0,35.08010568966308,81.50809962423745,53.472542013465535,1222273285,109182322833,109
0,1,34.72930264407566,81.50809962423745,53.204506010239506,1222334963,109182322833,109
0,0,35.38201328082783,81.50809962423745,53.702147660962375,1222340864,109182322833,109
0,0,36.02819673831453,81.50809962423745,54.19031139445654,1222383657,109182322833,109
0,1,35.66791278915611,81.50809962423745,53.91867755246923,1222384848,109182322833,109
1,1,35.66791278915611,81.69371329738334,53.980035580882976,1222430202,109182322833,109
1,1,35.66791278915611,81.87745695846704,54.04070682543378,1222431603,109182322833,109
1,1,35.66791278915611,82.05934958526082,54.10069985260779,1222450654,109182322833,109
1,1,35.66791278915611,82.23940996018818,54.16002310091502,1222467651,109182322833,109
0,1,35.31123171892683,82.23940996018818,53.88854109671205,1222520988,109182322833,109
1,1,35.31123171892683,82.41765667238963,53.94690883164397,1222521029,109182322833,109
0,1,34.958117498052566,82.41765667238963,53.676495096713914,1222521127,109182322833,109
0,1,34.60853445727058,82.41765667238963,53.40743684950526,1222522913,109182322833,109
0,1,34.262447284026045,82.41765667238963,53.139727295223366,1222522963,109182322833,109
1,1,34.262447284026045,82.59410811976547,53.196581426108686,1222523127,109182322833,109
1,1,34.262447284026045,82.76878251099585,53.252803189560005,1222540376,109182322833,109
0,1,33.919821018904734,82.76878251099585,52.98586876446994,1222540446,109182322833,109
1,1,33.919821018904734,82.94169786753862,53.0411872667928,1222694676,109182322833,109
1,1,33.919821018904734,83.11287202560491,53.09589196421558,1222705589,109182322833,109
1,1,33.919821018904734,83.28232263811292,53.149990384980015,1222794648,109182322833,109
1,1,33.919821018904734,83.45006717662004,53.20348994799616,1222795692,109182322833,109
1,0,33.919821018904734,82.61276081457184,52.935905212888,1222809525,109182322833,109
1,1,33.919821018904734,82.78721192078639,52.99176738897478,1222821480,109182322833,109
1,1,33.919821018904734,82.95990696157652,53.04700930195466,1222858061,109182322833,109
1,0,33.919821018904734,82.12760179401461,52.78023828635917,1222858474,109182322833,109
0,1,34.58062623082688,82.12760179401461,53.29187462337018,1222870989,109182322833,109
1,0,34.58062623082688,81.30367370337474,53.02388095499527,1222948066,109182322833,109
1,1,34.58062623082688,81.49123465323565,53.08500660857215,1223034808,109182322833,109
0,0,35.23482332252945,81.49123465323565,53.5847856703892,1223035756,109182322833,109
0,1,34.882473300901324,81.49123465323565,53.316187195344135,1223036153,109182322833,109
0,0,35.53365183999045,81.49123465323565,53.8115337095965,1223050741,109182322833,109
1,1,35.53365183999045,81.67690806198736,53.8728021773656,1223250180,109182322833,109
0,1,35.1783135539114,81.67690806198736,53.60276002146331,1223314244,109182322833,109
1,1,35.1783135539114,81.86071304360152,53.66303971258598,1223317555,109182322833,109
1,1,35.1783135539114,82.0426685161292,53.72264622912769,1223406651,109182322833,109
0,1,34.82652868587012,82.0426685161292,53.45335675654343,1223407590,109182322833,109
1,0,34.82652868587012,81.2197227431539,53.184593671220874,1223412525,109182322833,109
1,0,34.82652868587012,80.40505671013366,52.91719015598319,1223412887,109182322833,109
1,0,34.82652868587012,79.59858661451328,52.651139209755605,1223427782,109182322833,109
1,1,34.82652868587012,79.80320850508166,52.71877018886822,1223508531,109182322833,109
0,0,35.47826657665217,79.80320850508166,53.209768887070375,1223508664,109182322833,109
0,0,36.123487025291034,79.80320850508166,53.69143476393523,1223593083,109182322833,109
0,0,36.76225520746655,79.80320850508166,54.16406481643043,1223637141,109182322833,109
1,1,36.76225520746655,80.0057720467181,54.23276325296217,1224451600,109182322833,109
1,1,36.76225520746655,80.20629806536189,54.30068506681076,1224493021,109182322833,109
1,0,36.76225520746655,79.40191691545974,54.027710793704614,1224493915,109182322833,109
1,0,36.76225520746655,78.60562584061968,53.75611665564662,1224542216,109182322833,109
1,1,36.76225520746655,78.82017559483072,53.82942885369019,1224612424,109182322833,109
0,0,37.394635647076704,78.82017559483072,54.29043882680727,1224616575,109182322833,109
0,0,38.02069222275595,78.82017559483072,54.74301450627868,1224617256,109182322833,109
0,0,38.64048817432834,78.82017559483072,55.18740855458371,1224704392,109182322833,109
1,0,38.64048817432834,78.02976358393877,54.91000051912968,1224705658,109182322833,109
0,1,38.25408151885473,78.02976358393877,54.63475942142471,1224735059,109182322833,109
1,1,38.25408151885473,78.25007585383742,54.711834008459846,1224738890,109182322833,109
1,0,38.25408151885473,77.4654246128884,54.43683190666158,1224864847,109182322833,109
0,0,38.87154350967103,77.4654246128884,54.87440772650792,1224880411,109182322833,109
1,0,38.87154350967103,76.68866279537843,54.59859606756425,1224883388,109182322833,109
0,1,38.48282632574623,76.68866279537843,54.324915936504354,1224893180,109182322833,109
0,0,39.09800080246556,76.68866279537843,54.757404974247244,1224893590,109182322833,109
0,0,39.70702347989192,76.68866279537843,55.18223023997495,1224893874,109182322833,109
1,1,39.70702347989192,76.92240403051393,55.26626188706225,1225107804,109182322833,109
1,1,39.70702347989192,77.15379532550763,55.34932305415042,1225116247,109182322833,109
0,1,39.3099515117353,77.15379532550763,55.07187987704845,1225116854,109182322833,109
0,1,38.916850297754216,77.15379532550763,54.79582741948833,1225122395,109182322833,109
0,1,38.52768012972047,77.15379532550763,54.52115871012905,1225128496,109182322833,109
0,0,39.142405932213485,77.15379532550763,54.95439177938316,1225131667,109182322833,109
0,1,38.75098023151156,77.15379532550763,54.678928276300695,1225132310,109182322833,109
0,1,38.36346882048025,77.15379532550763,54.40484556867915,1225145091,109182322833,109
1,0,38.36346882048025,76.3802207889773,54.13141619004003,1225146266,109182322833,109
0,1,37.979832555572834,76.3802207889773,53.860077943900535,1225147248,109182322833,109
0,1,37.600032684691,76.3802207889773,53.59009981451295,1225147701,109182322833,109
0,1,37.22403084327011,76.3802207889773,53.32147498395624,1225194643,109182322833,109
1,1,37.22403084327011,75.61442263172626,53.053497530694806,1225194732,109182322833,109
0,0,37.85179303824102,75.61442263172626,53.498985748911075,1225204468,109182322833,109
0,0,38.4732775614443,75.61442263172626,53.93639466592813,1225204590,109182322833,109
0,0,39.088547190589004,75.61442263172626,54.36596294860759,1225206022,109182322833,109
0,0,39.69766407558736,75.61442263172626,54.787917909916594,1225212096,109182322833,109
0,0,40.300689744833164,75.61442263172626,55.202476273405445,1225223426,109182322833,109
1,0,40.300689744833164,74.85632227819315,54.925052749839985,1225223923,109182322833,109
0,0,40.897685111417296,74.85632227819315,55.330374091743806,1225225860,109182322833,109
0,0,41.48871047928118,74.85632227819315,55.72873839002388,1225232763,109182322833,109
0,0,42.0738255493086,74.85632227819315,56.12033361265346,1225235559,109182322833,109
0,0,42.653089425356654,74.85632227819315,56.50533964312656,1225246535,109182322833,109
1,0,42.653089425356654,74.10584195482039,56.22137586221366,1225254869,109182322833,109
0,0,43.226560620226415,74.10584195482039,56.59806241889348,1225257572,109182322833,109
1,0,43.226560620226415,73.36290468170806,56.3136399684814,1225283759,109182322833,109
1,0,43.226560620226415,72.62743426435769,56.03065402009659,1225316469,109182322833,109
0,1,42.794293455046414,72.62743426435769,55.74979582739309,1225410401,109182322833,109
0,0,43.366352563003936,72.62743426435769,56.12118067231415,1225461187,109182322833,109
0,1,42.93268750447862,72.62743426435769,55.83986872767281,1225586041,109182322833,109
0,1,42.50335912704329,72.62743426435769,55.55996689176231,1225586394,109182322833,109
0,1,42.078324063279986,72.62743426435769,55.281468096100774,1225586908,109182322833,109
0,0,42.65754280922805,72.62743426435769,55.66064935172994,1225587046,109182322833,109
0,0,43.23096932818353,72.62743426435769,56.03351125056427,1225587141,109182322833,109
1,1,43.23096932818353,72.90184007135399,56.13926622332042,1225722497,109182322833,109
0,0,43.798661543203075,72.90184007135399,56.50666349344962,1225722719,109182322833,109
1,1,43.798661543203075,73.1734882520081,56.611843689154384,1225738417,109182322833,109
1,1,43.798661543203075,73.44240665358336,56.71577480682586,1225749162,109182322833,109
1,1,43.798661543203075,72.70621203214276,56.430796316233035,1225751935,109182322833,109
1,1,43.798661543203075,72.97980131674508,56.536869539817324,1225752446,109182322833,109
0,1,43.360673470194044,72.97980131674508,56.253473979968746,1225756058,109182322833,109
1,0,43.360673470194044,72.24827899602727,55.97083199605145,1225824958,109182322833,109
1,0,43.360673470194044,71.52410629249792,55.68961678981508,1225834958,109182322833,109
1,1,43.360673470194044,71.80952461506327,55.80062140230716,1225901836,109182322833,109
1,0,43.360673470194044,71.08978321964521,55.52027447026821,1225918234,109182322833,109
0,0,43.927068601544896,71.08978321964521,55.88171243222876,1225922212,109182322833,109
0,0,44.48779974444767,71.08978321964521,56.23724779673853,1225922724,109182322833,109
1,0,44.48779974444767,70.37727207089382,55.954713710736065,1225923064,109182322833,109
1,0,44.48779974444767,69.6719182107585,55.67360546229929,1225923353,109182322833,109
0,0,45.04292353952582,69.6719182107585,56.019879371695296,1225995949,109182322833,109
1,1,45.04292353952582,69.97587356928948,56.141944415855704,1225996490,109182322833,109
0,0,45.59249606098189,69.97587356928948,56.48340234149849,1226008360,109182322833,109
0,1,45.13656965745976,69.97587356928948,56.200274836532884,1226017206,109182322833,109
1,0,45.13656965745976,69.27457406633832,55.91794557953766,1226018893,109182322833,109
1,0,45.13656965745976,68.58031828652018,55.63704084034556,1226023144,109182322833,109
0,0,45.68520567984095,68.58031828652018,55.97415427238389,1226030465,109182322833,109
0,0,46.228355307791006,68.58031828652018,56.30590840107858,1226093361,109182322833,109
1,1,46.228355307791006,68.8951931226384,56.4350198606522,1226094037,109182322833,109
1,1,46.228355307791006,69.20690568899323,56.562544372964354,1226194558,109182322833,109
1,1,46.228355307791006,69.51548787821615,56.688505651751086,1226195126,109182322833,109
1,1,46.228355307791006,69.82097125861503,56.81292693813899,1226195854,109182322833,109
1,0,46.228355307791006,69.12131434184504,56.52755680848344,1226336980,109182322833,109
0,0,46.76607340593495,69.12131434184504,56.855364394447676,1226337281,109182322833,109
0,0,47.29841429023805,69.12131434184504,57.17804265648099,1226358228,109182322833,109
0,1,46.825428723797714,69.12131434184504,56.89143325676794,1226419103,109182322833,109
0,0,47.357176020948124,69.12131434184504,57.21354953230958,1226423538,109182322833,109
0,1,46.88360286379582,69.12131434184504,56.926762168831075,1226433626,109182322833,109
1,0,46.88360286379582,68.4286828527013,56.64082618887796,1226526603,109182322833,109
1,0,46.88360286379582,67.74300596086549,56.35633228190929,1226599355,109182322833,109
1,0,46.88360286379582,67.06421355583804,56.073273087315876,1226602764,109182322833,109
0,0,47.41476838631797,67.06421355583804,56.390018201456776,1226620471,109182322833,109
0,0,47.94062222274672,67.06421355583804,56.70185293926505,1226623459,109182322833,109
0,0,48.461217490557296,67.06421355583804,57.008889122334665,1226624159,109182322833,109
0,0,48.976606776037926,67.06421355583804,57.31123464093678,1226652898,109182322833,109
0,0,49.486842139601976,67.06421355583804,57.60899365076873,1226670554,109182322833,109
0,0,49.99197512104694,67.06421355583804,57.902266756976225,1226674750,109182322833,109
1,0,49.99197512104694,66.39223623950933,57.61144870870912,1226675899,109182322833,109
0,0,50.49205674476086,66.39223623950933,57.89888219660958,1226675965,109182322833,109
1,0,50.49205674476086,65.72700531880959,57.60808695157766,1226676819,109182322833,109
0,0,50.987137524876566,65.72700531880959,57.889825179287236,1226677367,109182322833,109
0,0,51.477267470374535,65.72700531880959,58.16740180567713,1226716212,109182322833,109
1,0,51.477267470374535,65.06845279843704,57.875263702108384,1226721111,109182322833,109
0,0,51.96249609013459,65.06845279843704,58.147392238430534,1226753941,109182322833,109
0,0,52.442872397937144,65.06845279843704,58.41555073128755,1226755654,109182322833,109
1,0,52.442872397937144,64.41651137366308,58.122172071329885,1226772735,109182322833,109
0,0,52.9184449174144,64.41651137366308,58.38511461750493,1226774410,109182322833,109
0,0,53.38926168695204,64.41651137366308,58.64426640933469,1226776155,109182322833,109
0,0,53.85537026454187,64.41651137366308,58.899703489734975,1226778724,109182322833,109
0,0,54.316817732585996,64.41651137366308,59.15149961964033,1226778902,109182322833,109
0,0,54.77365070265291,64.41651137366308,59.3997263753335,1226779045,109182322833,109
0,0,55.22591532018597,64.41651137366308,59.64445324037864,1226779227,109182322833,109
0,0,55.67365726916492,64.41651137366308,59.88574769252349,1226780648,109182322833,109
0,0,56.11692177672063,64.41651137366308,60.12367528590619,1226795419,109182322833,109
0,0,56.5557536177038,64.41651137366308,60.35829972887659,1226797853,109182322833,109
0,0,56.990197119207956,64.41651137366308,60.58968295771781,1226798216,109182322833,109
1,0,56.990197119207956,63.7711144232139,60.28539111169908,1226805989,109182322833,109
1,0,56.990197119207956,63.13219600222738,59.9826332761026,1226806902,109182322833,109
0,0,57.42029616504717,63.13219600222738,60.2085491603784,1226807001,109182322833,109
0,0,57.84609420018902,63.13219600222738,60.43137394606912,1226807409,109182322833,109
0,0,58.26763423514324,63.13219600222738,60.65116408709034,1226837848,109182322833,109
0,1,57.6849565558891,63.13219600222738,60.34714561324638,1226839363,109182322833,109
0,0,58.10810795150504,63.13219600222738,60.56808120217285,1226844482,109182322833,109
0,0,58.5270278140374,63.13219600222738,60.786016413181926,1226847081,109182322833,109
0,1,58.94175845919766,63.13219600222738,61.001005301240816,1226856506,109182322833,109
0,0,59.35234177953258,63.13219600222738,61.21310051301633,1226856818,109182322833,109
1,1,59.35234177953258,63.50156500883687,61.39190980853823,1226868843,109182322833,109
0,1,58.758817066688266,63.50156500883687,61.08417832632816,1226875363,109182322833,109
0,0,59.17122978689201,63.50156500883687,61.29817040471231,1226876872,109182322833,109
0,0,59.57951836216535,63.50156500883687,61.50928920472283,1226876953,109182322833,109
1,1,59.57951836216535,63.867226549632136,61.686129696669916,1226896949,109182322833,109
1,0,59.57951836216535,63.22738116517519,61.37635470702201,1226896977,109182322833,109
0,0,59.98372403431039,63.22738116517519,61.58420075980546,1226953135,109182322833,109
1,0,59.98372403431039,62.59395762208098,61.27494333100786,1226962823,109182322833,109
0,1,59.3838855367148,62.59395762208098,60.96779817837966,1226964632,109182322833,109
1,1,59.3838855367148,62.96869142595338,61.15002505343338,1226969256,109182322833,109
1,0,59.3838855367148,62.33788231093875,60.84295906474294,1226978310,109182322833,109
1,1,59.3838855367148,62.71516796196277,61.02680030666068,1227050945,109182322833,109
0,0,59.790047524143986,62.71516796196277,61.23514409985843,1227051394,109182322833,109
0,0,60.192147874927215,62.71516796196277,61.44070852429487,1227055144,109182322833,109
0,0,60.59022720576468,62.71516796196277,61.643542046697945,1227055395,109182322833,109
0,0,60.98432572718296,62.71516796196277,61.84369192591373,1227055497,109182322833,109
0,0,61.37448324759686,62.71516796196277,62.041204255331046,1227132887,109182322833,109
0,0,61.760739177330635,62.71516796196277,62.23612400335728,1227132897,109182322833,109
1,1,61.760739177330635,63.088667510345545,62.42117220264118,1227133566,109182322833,109
1,1,61.760739177330635,63.458419081398645,62.60382471935723,1227135781,109182322833,109
0,0,62.14313253259907,63.458419081398645,62.797332326179024,1227136040,109182322833,109
0,0,62.52170193944866,63.458419081398645,62.98831926123944,1227136508,109182322833,109
0,0,62.89648563765944,63.458419081398645,63.176827590040986,1227136565,109182322833,109
0,1,62.26751958903287,63.458419081398645,62.86014916654309,1227137957,109182322833,109
0,1,61.6448432246184,63.458419081398645,62.54505812256434,1227139848,109182322833,109
1,0,61.6448432246184,62.822748601493075,62.23100905881774,1227145170,109182322833,109
1,1,61.6448432246184,63.19515114544748,62.41518392921048,1227169163,109182322833,109
1,0,61.6448432246184,62.56213941514157,62.10179768769276,1227244934,109182322833,109
1,1,61.6448432246184,62.93713982095959,62.28764016455384,1227260024,109182322833,109
0,1,61.02839364710173,62.93713982095959,61.975418869227525,1227260169,109182322833,109
1,1,61.02839364710173,63.308377828554384,62.1579327461947,1227260731,109182322833,109
1,1,61.02839364710173,63.67589130915735,62.33808916421258,1227282372,109182322833,109
0,1,60.41810858815116,63.67589130915735,62.02561499545151,1227285105,109182322833,109
0,0,60.81392822300899,63.67589130915735,62.22845879186803,1227301604,109182322833,109
0,0,61.205789647175514,63.67589130915735,62.42862491729812,1227352783,109182322833,109
1,1,61.205789647175514,64.03971775034928,62.60672083484624,1227353447,109182322833,109
1,0,61.205789647175514,63.39829892449211,62.29239879761589,1227395585,109182322833,109
0,1,60.593730658397135,63.39829892449211,61.98015367221369,1227448166,109182322833,109
0,1,59.98779228124348,63.39829892449211,61.669473703499484,1227475522,109182322833,109
1,1,59.98779228124348,63.764894006757864,61.847515847549595,1227475786,109182322833,109
1,0,59.98779228124348,63.1262480779024,61.53701534191803,1227483103,109182322833,109
1,0,59.98779228124348,62.49400847912241,61.228078521768616,1227483305,109182322833,109
0,1,59.38791330916574,62.49400847912241,60.921168389160016,1227526322,109182322833,109
0,0,59.79403487932924,62.49400847912241,61.12911681637272,1227549590,109182322833,109
0,0,60.196095219796305,62.49400847912241,61.33429126578386,1227552469,109182322833,109
