instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,65.79240276419333,63.25535251948554,64.51140697545685,1183974558,123383712009,123
0,1,65.13390485030544,63.25535251948554,64.18775671634506,1184014372,123383712009,123
0,0,65.48286688379837,63.25535251948554,64.35947349630209,1184014428,123383712009,123
0,0,65.82833330030252,63.25535251948554,64.5290200505232,1184038802,123383712009,123
1,0,65.82833330030252,62.59898903635144,64.19335724626751,1184167732,123383712009,123
1,0,65.82833330030252,61.94968065621554,63.85956644140845,1184167863,123383712009,123
0,0,66.17033917547343,61.94968065621554,64.02524018568027,1184518976,123383712009,123
0,0,66.50891923182786,61.94968065621554,64.18883319707383,1184519005,123383712009,123
0,0,66.84410784232256,61.94968065621554,64.3503778899667,1184533092,123383712009,123
0,1,66.17511785256333,61.94968065621554,64.02755202530959,1184551261,123383712009,123
0,0,66.51364165776161,61.94968065621554,64.19111200143121,1184628826,123383712009,123
0,0,66.84877474832766,61.94968065621554,64.35262425043896,1184811550,123383712009,123
0,1,66.1797543685293,61.94968065621554,64.02979501011366,1184812868,123383712009,123
0,0,66.51822359826124,61.94968065621554,64.19332293728861,1184854638,123383712009,123
0,0,66.85330282275922,61.94968065621554,64.35480371101451,1184854895,123383712009,123
1,1,66.85330282275922,62.34421085148916,64.55940216034033,1184860310,123383712009,123
0,0,67.18502604792621,62.34421085148916,64.71937445614492,1184862413,123383712009,123
0,0,67.5134269374961,62.34421085148916,64.8773560211717,1184862484,123383712009,123
0,0,67.83853881649748,62.34421085148916,65.03337733681568,1184888886,123383712009,123
1,0,67.83853881649748,61.69802416912549,64.69546976024225,1184890883,123383712009,123
0,0,68.16039467468184,61.69802416912549,64.84876003452689,1184964248,123383712009,123
0,1,67.47828456654769,61.69802416912549,64.52345954827582,1184969907,123383712009,123
0,1,66.8030056395116,61.69802416912549,64.19979327472024,1184970266,123383712009,123
0,1,66.13448938095016,61.69802416912549,63.8777529679828,1184970485,123383712009,123
1,0,66.13448938095016,61.05876831200787,63.54597126918732,1184970552,123383712009,123
0,1,65.47266796736886,61.05876831200787,63.227213003489204,1184970698,123383712009,123
0,1,64.8174742574311,61.05876831200787,62.910055978786254,1184970967,123383712009,123
0,0,65.16954796777182,61.05876831200787,63.08068111840949,1184971277,123383712009,123
0,0,65.51809599333953,61.05876831200787,63.24914421161135,1185128999,123383712009,123
1,0,65.51809599333953,60.426364136913314,62.9207463882206,1185129073,123383712009,123
0,0,65.86315368954334,60.426364136913314,63.08621805156679,1185579499,123383712009,123
0,0,66.20475605627382,60.426364136913314,63.249606299580385,1185819210,123383712009,123
1,0,66.20475605627382,59.80073350340509,62.92132367949021,1185838667,123383712009,123
0,1,65.54225940407602,59.80073350340509,62.60571210228501,1185839325,123383712009,123
0,1,64.88639666132534,59.80073350340509,62.2916857593383,1185888935,123383712009,123
1,0,64.88639666132534,59.1817992591054,61.96848958831612,1185889103,123383712009,123
0,1,64.2371013107847,59.1817992591054,61.65766160633791,1186075521,123383712009,123
0,1,63.59430750393975,59.1817992591054,61.348394768893364,1186177220,123383712009,123
0,0,63.958601645044766,59.1817992591054,61.5238581645375,1186243310,123383712009,123
0,1,63.31860305039969,59.1817992591054,61.21526651984563,1186244242,123383712009,123
0,1,62.68501265725036,59.1817992591054,60.90822469614323,1186251184,123383712009,123
0,0,63.05839844560661,59.1817992591054,61.08935650674816,1186251220,123383712009,123
0,0,63.42804567843381,59.1817992591054,61.26814724421196,1186265040,123383712009,123
0,1,62.793372198274334,59.1817992591054,60.9608460262861,1186265312,123383712009,123
1,1,62.793372198274334,59.60411756413004,61.17796612142413,1186265638,123383712009,123
0,0,63.165666715295856,59.60411756413004,61.35905658429854,1186265862,123383712009,123
0,0,63.53423374243267,59.60411756413004,61.53780900658452,1186266110,123383712009,123
0,0,63.89911064510538,59.60411756413004,61.71426174827189,1186268776,123383712009,123
0,0,64.26033441327664,59.60411756413004,61.888452291839165,1186269709,123383712009,123
0,0,64.61794166524156,59.60411756413004,62.06041727032743,1186269856,123383712009,123
0,0,64.97196865137973,59.60411756413004,62.230192494237144,1186269913,123383712009,123
0,0,65.32245125786888,59.60411756413004,62.39781297730851,1186270201,123383712009,123
0,0,65.66942501036075,59.60411756413004,62.563312961242424,1186270286,123383712009,123
0,1,65.01235905924526,59.60411756413004,62.24953246803295,1186283266,123383712009,123
0,0,65.36243152365482,59.60411756413004,62.41690518451969,1186283488,123383712009,123
0,1,64.70844461140125,59.60411756413004,62.10386252086062,1186283727,123383712009,123
0,0,65.06155398574357,59.60411756413004,62.27308016046142,1186283810,123383712009,123
0,0,65.4111284072183,59.60411756413004,62.44015204646963,1186285689,123383712009,123
0,0,65.75720330221303,59.60411756413004,62.60511222187454,1186285924,123383712009,123
0,1,65.09928086390708,59.60411756413004,62.29113251460949,1186287169,123383712009,123
0,0,65.44847217255565,59.60411756413004,62.45797330818301,1186333396,123383712009,123
0,1,64.79364563465595,59.60411756413004,62.14473486802091,1186333948,123383712009,123
0,0,65.14589121003182,59.60411756413004,62.31342839631569,1186334054,123383712009,123
0,0,65.49461070536844,59.60411756413004,62.47998460546954,1186334159,123383712009,123
0,1,64.83933270576142,59.60411756413004,62.166640647327455,1186442357,123383712009,123
1,0,64.83933270576142,58.987647586464234,61.84431831129646,1186442377,123383712009,123
1,1,64.83933270576142,59.41168240965824,62.06620531633027,1186444186,123383712009,123
0,0,65.19111577198778,59.41168240965824,62.234346354538026,1186450445,123383712009,123
1,0,65.19111577198778,58.79762156261835,61.911893481028166,1186501587,123383712009,123
0,0,65.53937749558217,58.79762156261835,62.077044995995315,1186501688,123383712009,123
0,0,65.88415315991087,58.79762156261835,62.24011170033378,1186513345,123383712009,123
0,0,66.2254776941132,58.79762156261835,62.4011263941773,1186584933,123383712009,123
0,1,65.56290377644513,58.79762156261835,62.08818571027649,1186585525,123383712009,123
0,0,65.90743903080917,58.79762156261835,62.25110969528864,1186588807,123383712009,123
0,1,65.24805335578948,58.79762156261835,61.938924344157286,1186616721,123383712009,123
0,1,64.59526773498222,58.79762156261835,61.62830605344833,1186624474,123383712009,123
0,0,64.9494789470744,58.79762156261835,61.79704591498956,1186624730,123383712009,123
0,0,65.30014478415117,58.79762156261835,61.963644187561364,1186625192,123383712009,123
1,0,65.30014478415117,58.19011139559277,61.6427019130253,1186684992,123383712009,123
0,0,65.64730076493869,58.19011139559277,61.80634064828434,1186685242,123383712009,123
0,0,65.9909820516815,58.19011139559277,61.96791586532429,1186688431,123383712009,123
0,0,66.3312234537332,58.19011139559277,62.127459965611756,1186688753,123383712009,123
1,0,66.3312234537332,57.58907783685924,61.805776352143205,1186689128,123383712009,123
0,0,66.66805943111054,57.58907783685924,61.96250530611704,1186689291,123383712009,123
0,0,67.00152409801163,57.58907783685924,62.1172760709015,1186701860,123383712009,123
1,0,67.00152409801163,56.99444773839256,61.795751177542726,1186702241,123383712009,123
1,1,67.00152409801163,57.438352698482596,62.03593452570431,1186703092,123383712009,123
1,0,67.00152409801163,56.845662687575214,61.71503899722507,1186703207,123383712009,123
1,1,67.00152409801163,57.29081813198076,61.95621140502952,1186774757,123383712009,123
1,0,67.00152409801163,56.70002519485955,61.6359319265252,1186774894,123383712009,123
0,0,67.33165122629843,56.70002519485955,61.78759034743641,1186775026,123383712009,123
0,0,67.65847424894383,56.70002519485955,61.93736509217091,1186775104,123383712009,123
0,0,67.98202626344396,56.70002519485955,62.08528490660952,1186780066,123383712009,123
0,1,67.3019214128703,56.70002519485955,61.773947905020634,1187013270,123383712009,123
0,1,66.62862327644947,56.70002519485955,61.46417345473289,1187024692,123383712009,123
0,1,65.96206367422378,56.70002519485955,61.155953694087856,1187025723,123383712009,123
1,0,65.96206367422378,56.11550708972444,60.83991002429047,1187025784,123383712009,123
1,1,65.96206367422378,56.567770697458656,61.08458801248199,1187028827,123383712009,123
0,1,65.30217511028228,56.567770697458656,60.77827299030255,1187054871,123383712009,123
0,0,65.64929288617782,56.567770697458656,60.93959424245956,1187056796,123383712009,123
1,0,65.64929288617782,55.98497431532782,60.62486268893397,1187100161,123383712009,123
0,0,65.99293670662178,55.98497431532782,60.78332720831655,1187103380,123383712009,123
0,1,65.33274725152305,55.98497431532782,60.478526576185054,1187132625,123383712009,123
1,0,65.33274725152305,55.408356761658965,60.16627101567524,1187132632,123383712009,123
0,1,64.67916486874661,55.408356761658965,59.86456583066206,1187186805,123383712009,123
0,0,65.03250965350904,55.408356761658965,60.027864329723236,1187186858,123383712009,123
1,1,65.03250965350904,55.867491125379075,60.27605789970463,1187193568,123383712009,123
0,1,64.38193586948995,55.867491125379075,59.973804538510436,1187375588,123383712009,123
1,0,64.38193586948995,55.29242633831664,59.664339823566294,1187376118,123383712009,123
0,0,64.73825135343911,55.29242633831664,59.82921522326245,1187377966,123383712009,123
0,0,65.09100099817447,55.29242633831664,59.991994282394515,1187379243,123383712009,123
0,0,65.44022051553708,55.29242633831664,60.15271043285191,1187379379,123383712009,123
0,1,64.7855779281278,55.29242633831664,59.85108015212656,1187387390,123383712009,123
0,0,65.13785020834993,55.29242633831664,60.013580000542305,1187390858,123383712009,123
0,0,65.48659721646827,55.29242633831664,60.1740214107266,1187391176,123383712009,123
0,1,64.8314978388932,55.29242633831664,59.87228756828769,1187437781,123383712009,123
0,0,65.18330695314116,55.29242633831664,60.03451672325213,1187557951,123383712009,123
0,0,65.53159550594052,55.29242633831664,60.194691770492334,1187558020,123383712009,123
0,1,64.87605292462577,55.29242633831664,59.89285748280509,1187619914,123383712009,123
0,1,64.22707028053071,55.29242633831664,59.59253772421619,1187722823,123383712009,123
0,0,64.58492082762581,55.29242633831664,59.75832140737817,1187730879,123383712009,123
0,1,63.93885490297072,55.29242633831664,59.458678297443036,1187734540,123383712009,123
0,1,63.299253951650755,55.29242633831664,59.160538675641284,1187740345,123383712009,123
0,0,63.66638211094352,55.29242633831664,59.33185268552184,1187744383,123383712009,123
0,0,64.02983658595504,55.29242633831664,59.50096657100094,1187744521,123383712009,123
0,0,64.38965416136485,55.29242633831664,59.667916082824185,1187745562,123383712009,123
0,0,64.74587125305304,55.29242633831664,59.832736164825086,1187745617,123383712009,123
0,0,65.09852391180729,55.29242633831664,59.995460979367,1187745909,123383712009,123
1,0,65.09852391180729,54.72344782772011,59.68597554660036,1187746003,123383712009,123
0,0,65.44764782699228,54.72344782772011,59.84580972221373,1187746757,123383712009,123
0,0,65.79327833018223,54.72344782772011,60.00362517478753,1187746955,123383712009,123
0,1,65.13514387456745,54.72344782772011,59.70276080359211,1187789361,123383712009,123
0,0,65.48389823602287,54.72344782772011,59.86238124794845,1187793788,123383712009,123
0,1,64.82886252528185,54.72344782772011,59.56222692388776,1187802421,123383712009,123
0,1,64.18038108770737,54.72344782772011,59.263578494859296,1187813915,123383712009,123
0,0,64.53868274496043,54.72344782772011,59.428774495724056,1187813994,123383712009,123
0,1,63.893107789138405,54.72344782772011,59.130796972895716,1187983954,123383712009,123
1,0,63.893107789138405,54.160487762462616,58.82586066110156,1187984140,123383712009,123
0,1,63.25399232770961,54.160487762462616,58.53090702690179,1188220838,123383712009,123
0,0,63.621557385801665,54.160487762462616,58.70072044040451,1188295395,123383712009,123
0,0,63.98544470359268,54.160487762462616,58.868352234835484,1188307063,123383712009,123
0,1,63.345411092377724,54.160487762462616,58.57318808360091,1188307998,123383712009,123
0,1,62.711781383630424,54.160487762462616,58.279504700969675,1188434695,123383712009,123
0,1,62.08449146732627,54.160487762462616,57.98729464593808,1188501283,123383712009,123
0,0,62.46374956489714,54.160487762462616,58.16413967305922,1188533321,123383712009,123
0,1,61.838944059675086,54.160487762462616,57.87250964825738,1188574493,123383712009,123
0,0,62.22065623467877,54.160487762462616,58.05084918044449,1188580649,123383712009,123
0,1,61.59828564786706,54.160487762462616,57.759788746324034,1188591878,123383712009,123
0,1,60.98214203186216,54.160487762462616,57.470188421871626,1188593940,123383712009,123
0,0,61.37242142199899,54.160487762462616,57.65379674729909,1188595114,123383712009,123
0,0,61.758796011593255,54.160487762462616,57.83499386712444,1188595410,123383712009,123
0,0,62.14130488859778,54.160487762462616,58.01382062028287,1188596551,123383712009,123
0,0,62.51998674929046,54.160487762462616,58.19031686839548,1188765659,123383712009,123
0,0,62.894879902206846,54.160487762462616,58.36452152862242,1188769323,123383712009,123
0,0,63.2660222720331,54.160487762462616,58.536472605070216,1188870892,123383712009,123
1,1,63.2660222720331,54.63192006936123,58.79068184561342,1188873847,123383712009,123
1,1,63.2660222720331,55.09837131036838,59.04112792346125,1188873937,123383712009,123
0,1,62.633208156873145,55.09837131036838,58.74510838688605,1188957662,123383712009,123
1,1,62.633208156873145,55.55989682726982,58.990631316818316,1188958485,123383712009,123
0,0,63.006966059596735,55.55989682726982,59.166380096051896,1189281447,123383712009,123
1,1,63.006966059596735,56.01655129149768,59.409030845478824,1189328667,123383712009,123
0,1,62.376746187353305,56.01655129149768,59.11116816812715,1189329126,123383712009,123
0,1,61.75283150374962,56.01655129149768,58.81479961136486,1189683158,123383712009,123
0,0,62.13539255683983,56.01655129149768,58.99669824810166,1189684105,123383712009,123
0,1,61.513894898236245,56.01655129149768,58.70090500756226,1189696799,123383712009,123
0,1,60.898615077161125,56.01655129149768,58.406595475605066,1189706237,123383712009,123
0,1,60.28949085828697,56.01655129149768,58.113762199684786,1189707383,123383712009,123
1,1,60.28949085828697,56.46838871337489,58.34766837772706,1189711876,123383712009,123
1,1,60.28949085828697,56.915462451209976,58.57818922728321,1189717606,123383712009,123
1,0,60.28949085828697,56.33109313908036,58.27669280978372,1189719802,123383712009,123
1,0,60.28949085828697,55.752878303010135,57.976828533238304,1189720351,123383712009,123
1,0,60.28949085828697,55.18074996950346,57.67858632837491,1189720590,123383712009,123
0,1,59.686460629773485,55.18074996950346,57.38940373079461,1189720699,123383712009,123
0,0,60.08968560228788,55.18074996950346,57.58293077784353,1189748317,123383712009,123
1,1,60.08968560228788,55.64055851412395,57.82234574841642,1189767666,123383712009,123
1,1,60.08968560228788,56.09553188438543,58.058271371320004,1189805429,123383712009,123
0,1,59.48865655933046,56.09553188438543,57.76718645375743,1189842942,123383712009,123
0,1,58.8936404378955,56.09553188438543,57.47756157816281,1189878121,123383712009,123
0,0,59.30479266052787,56.09553188438543,57.6778457259415,1190058316,123383712009,123
0,1,58.711618149245616,56.09553188438543,57.38867003054584,1190399191,123383712009,123
0,1,58.124377902643566,56.09553188438543,57.100944772374916,1190484354,123383712009,123
0,0,58.54322172705751,56.09553188438543,57.3063099580212,1190590436,123383712009,123
1,1,58.54322172705751,56.54572333068818,57.53580466687962,1190591585,123383712009,123
0,1,57.95766826284464,56.54572333068818,57.24734294692305,1190669236,123383712009,123
0,0,58.37817778180414,56.54572333068818,57.45464549885958,1190704987,123383712009,123
0,0,58.79448048981425,56.54572333068818,57.65914001395252,1190733760,123383712009,123
0,0,59.20661848913842,56.54572333068818,57.860876837742694,1190796741,123383712009,123
0,1,58.61443451607875,56.54572333068818,57.57078770809836,1190819404,123383712009,123
0,0,59.028371681620214,56.54572333068818,57.7737135189519,1190819500,123383712009,123
0,0,59.43816785312702,56.54572333068818,57.97390960342354,1190869906,123383712009,123
0,0,59.84386447283424,56.54572333068818,58.17142428650071,1190915265,123383712009,123
1,1,59.84386447283424,56.99118546790096,58.400109411603204,1191171802,123383712009,123
1,1,59.84386447283424,57.4319702839386,58.62551531611355,1191507613,123383712009,123
0,1,59.245311464348624,57.4319702839386,58.33159493347629,1191507920,123383712009,123
0,0,59.65293545438307,57.4319702839386,58.53191963677456,1191595895,123383712009,123
0,0,60.0564816698467,57.4319702839386,58.729567260627235,1191596603,123383712009,123
0,0,60.455990919033674,57.4319702839386,58.92458463110287,1191596812,123383712009,123
0,0,60.85150360154711,57.4319702839386,59.11701740258076,1191618872,123383712009,123
0,0,61.243059712397965,57.4319702839386,59.30691009907629,1191658627,123383712009,123
0,0,61.63069884606295,57.4319702839386,59.494306153660254,1191734000,123383712009,123
0,0,62.01446020050141,57.4319702839386,59.67924794607997,1191746211,123383712009,123
0,0,62.39438258113197,57.4319702839386,59.86177683868286,1191867494,123383712009,123
0,0,62.77050440476908,57.4319702839386,60.04193321073643,1191877762,123383712009,123
0,0,63.14286370352,57.4319702839386,60.21975649123256,1192032068,123383712009,123
1,1,63.14286370352,57.86812914820414,60.44798914424488,1192062540,123383712009,123
0,0,63.51149812864265,57.86812914820414,60.624183096386695,1192116933,123383712009,123
0,0,63.87644495436457,57.86812914820414,60.79811153438338,1192117474,123383712009,123
0,0,64.23774108166353,57.86812914820414,60.96981135859454,1192119261,123383712009,123
0,0,64.59542304201021,57.86812914820414,61.13931863357596,1192124504,123383712009,123
0,0,64.94952700107311,57.86812914820414,61.30666861453875,1192125042,123383712009,123
0,0,65.30008876238622,57.86812914820414,61.47189577271031,1192127051,123383712009,123
0,0,65.64714377098007,57.86812914820414,61.635033819653245,1192219192,123383712009,123
0,1,64.99056764346595,57.86812914820414,61.32603494281352,1192451561,123383712009,123
0,0,65.340717239406,57.86812914820414,61.49101612305846,1192452069,123383712009,123
1,1,65.340717239406,58.29971281989813,61.7198918542761,1192533770,123383712009,123
0,0,65.6873642392945,58.29971281989813,61.88339414614324,1192543471,123383712009,123
0,0,66.03054369098886,58.29971281989813,62.044836485612464,1192547722,123383712009,123
0,0,66.37029029143208,58.29971281989813,62.20425117115199,1192552052,123383712009,123
0,0,66.70663839017051,58.29971281989813,62.36166980868723,1192583499,123383712009,123
0,0,67.03962199283629,58.29971281989813,62.51712333222701,1192592788,123383712009,123
0,1,66.3691261264727,58.29971281989813,62.20370562338675,1192643504,123383712009,123
0,0,66.70548435355082,58.29971281989813,62.36113037240602,1192644023,123383712009,123
0,0,67.03847801339666,58.29971281989813,62.5165899267073,1192644849,123383712009,123
0,0,67.36814077128754,58.29971281989813,62.67011456967774,1192657155,123383712009,123
0,0,67.69450595545776,58.29971281989813,62.82173395161957,1192686083,123383712009,123
0,1,67.01746520813124,58.29971281989813,62.50679143542377,1192707893,123383712009,123
0,0,67.34733671135537,58.29971281989813,62.66043719490793,1192726018,123383712009,123
0,0,67.6739085809294,58.29971281989813,62.81217585522909,1192736586,123383712009,123
0,0,67.99721383147416,58.29971281989813,62.9620364896828,1192739128,123383712009,123
0,0,68.31728514710022,58.29971281989813,63.11004757335424,1192739446,123383712009,123
0,0,68.63415488472036,58.29971281989813,63.25623700012202,1192748395,123383712009,123
0,0,68.94785507732861,58.29971281989813,63.40063209902732,1192759761,123383712009,123
1,1,68.94785507732861,58.72677145619743,63.63242041224975,1192760201,123383712009,123
0,0,69.25841743724637,58.72677145619743,63.775569399693225,1192760612,123383712009,123
0,0,69.56587335933601,58.72677145619743,63.91697071924247,1192778930,123383712009,123
0,0,69.87025392418212,58.72677145619743,64.05665019177889,1192793991,123383712009,123
0,0,70.17158990124086,58.72677145619743,64.19463313119083,1192800918,123383712009,123
0,0,70.46991175195764,58.72677145619743,64.33094435802741,1192800938,123383712009,123
0,0,70.76524963285348,58.72677145619743,64.46560821266907,1192804528,123383712009,123
0,0,71.0576333985806,58.72677145619743,64.59864856803667,1192811572,123383712009,123
0,0,71.34709260494694,58.72677145619743,64.73008884185833,1192818630,123383712009,123
1,1,71.34709260494694,59.14935462030607,64.96256215404242,1192892238,123383712009,123
0,0,71.6336565119106,59.14935462030607,65.09289171462731,1192894226,123383712009,123
0,1,70.91723373351824,59.14935462030607,64.76657013301696,1192920767,123383712009,123
0,1,70.20797689875837,59.14935462030607,64.44188484796915,1192936238,123383712009,123
0,0,70.50593227176147,59.14935462030607,64.57848241308943,1192955678,123383712009,123
0,0,70.80090739162725,59.14935462030607,64.71342966299042,1193020469,123383712009,123
0,0,71.09293207480772,59.14935462030607,64.84675049908155,1193020704,123383712009,123
0,0,71.38203583931329,59.14935462030607,64.97846836744414,1193022538,123383712009,123
0,0,71.66824790770265,59.14935462030607,65.1086062706668,1193037529,123383712009,123
0,0,71.95159721004276,59.14935462030607,65.23718677927677,1193043937,123383712009,123
0,0,72.23211238683903,59.14935462030607,65.36423204278427,1193044059,123383712009,123
0,0,72.50982179193615,59.14935462030607,65.48976380035607,1193053108,123383712009,123
1,1,72.50982179193615,59.567511289380384,65.72084622235259,1193059145,123383712009,123
0,1,71.7846446515229,59.567511289380384,65.39138040050653,1193064364,123383712009,123
0,0,72.06682860855155,59.567511289380384,65.51978042339378,1193143026,123383712009,123
0,0,72.34619012091483,59.567511289380384,65.64664878553401,1193151156,123383712009,123
0,0,72.62275742510273,59.567511289380384,65.77200713666673,1193152205,123383712009,123
0,0,72.89655847500059,59.567511289380384,65.89587672925047,1193153289,123383712009,123
0,0,73.16762094471994,59.567511289380384,66.01827842833914,1193256618,123383712009,123
0,0,73.43597223140095,59.567511289380384,66.13923272113611,1193273162,123383712009,123
0,0,73.70163945798667,59.567511289380384,66.25875972623895,1193294184,123383712009,123
0,0,73.9646494759696,59.567511289380384,66.37687920258742,1193328776,123383712009,123
1,1,73.9646494759696,59.98128986233075,66.6070197485507,1193332857,123383712009,123
0,1,73.22492943829674,59.98128986233075,66.27311459247402,1193366259,123383712009,123
0,1,72.49260806464864,59.98128986233075,65.94088365499832,1193366517,123383712009,123
0,0,72.76770879022175,59.98128986233075,66.06588403680044,1193366657,123383712009,123
0,0,73.0400579750439,59.98128986233075,66.1894016362329,1193367902,123383712009,123
0,0,73.30968314514065,59.98128986233075,66.31145718836454,1193368268,123383712009,123
1,1,73.30968314514065,60.39073816750232,66.53740211310287,1193410283,123383712009,123
1,1,73.30968314514065,60.79590347023686,66.76023082588631,1193473164,123383712009,123
0,1,72.57651699476335,60.79590347023686,66.42555924807587,1193473556,123383712009,123
0,0,72.85077749611672,60.79590347023686,66.55094917719518,1193588411,123383712009,123
0,0,73.12229488155035,60.79590347023686,66.67485268930805,1193594205,123383712009,123
0,0,73.39109659239182,60.79590347023686,66.79729054389767,1193797054,123383712009,123
0,0,73.65720979535313,60.79590347023686,66.91828312655124,1193798375,123383712009,123
0,0,73.92066138528078,60.79590347023686,67.03785045804793,1194472885,123383712009,123
0,0,74.18147798787834,60.79590347023686,67.15601220315685,1194532734,123383712009,123
0,0,74.43968596240185,60.79590347023686,67.27278767915693,1194532910,123383712009,123
0,0,74.695311404328,60.79590347023686,67.38819586408889,1194544405,123383712009,123
0,0,74.94838014799572,60.79590347023686,67.50225540475047,1194549487,123383712009,123
0,0,75.19891776922111,60.79590347023686,67.61498462444435,1194550679,123383712009,123
0,0,75.44694958788634,60.79590347023686,67.72640153048857,1194564772,123383712009,123
0,0,75.69250067050235,60.79590347023686,67.83652382149825,1194642038,123383712009,123
0,1,74.93551285856365,60.79590347023686,67.496460694187,1194642786,123383712009,123
0,0,75.18617831904372,60.79590347023686,67.609257053902,1194643281,123383712009,123
0,0,75.43433671516325,60.79590347023686,67.72074020029912,1194732486,123383712009,123
0,1,74.67993261615304,60.79590347023686,67.38125833268056,1194995604,123383712009,123
1,1,74.67993261615304,61.19683248031771,67.60307186772012,1195073649,123383712009,123
0,0,74.93315347120135,61.19683248031771,67.71758737727627,1195139323,123383712009,123
0,1,74.18376280876029,61.19683248031771,67.37812185989846,1195139392,123383712009,123
1,1,74.18376280876029,61.59357135930031,67.5961751008353,1195140542,123383712009,123
0,1,73.44186722967737,61.59357135930031,67.25731848632826,1195243641,123383712009,123
0,0,73.70746909662365,61.59357135930031,67.37882647773195,1195243905,123383712009,123
1,0,73.70746909662365,60.96395569070062,67.0335653242482,1195512555,123383712009,123
0,1,72.97033797264233,60.96395569070062,66.69752957118888,1195540476,123383712009,123
1,1,72.97033797264233,61.362897448577414,66.91540454785643,1195844558,123383712009,123
0,1,72.24057928300294,61.362897448577414,66.57996138605621,1195852352,123383712009,123
1,1,72.24057928300294,61.757675305062286,66.7937889268853,1195868256,123383712009,123
0,0,72.51819432077782,61.757675305062286,66.92200758025724,1196108912,123383712009,123
0,1,71.79295850430051,61.757675305062286,66.58653182512514,1196117122,123383712009,123
1,1,71.79295850430051,62.14833448413225,66.79680230917268,1196201157,123383712009,123
1,0,71.79295850430051,61.51360346497532,66.45482360981006,1196204248,123383712009,123
1,1,71.79295850430051,61.90658750508688,66.66676134248274,1196375243,123383712009,123
0,1,71.07497611814489,61.90658750508688,66.33256536935608,1196450013,123383712009,123
0,0,71.3642474175191,61.90658750508688,66.46741327513293,1196533573,123383712009,123
0,0,71.65062558476426,61.90658750508688,66.60064355963407,1196538496,123383712009,123
0,1,70.93406819773311,61.90658750508688,66.26677976161785,1196557910,123383712009,123
0,0,71.2247480502965,61.90658750508688,66.40241786037197,1196787142,123383712009,123
1,1,71.2247480502965,62.2954767408094,66.61065707180236,1196816934,123383712009,123
0,0,71.5125206956683,62.2954767408094,66.74508648337834,1196820867,123383712009,123
1,0,71.5125206956683,61.65964548694419,66.40358931543285,1196963589,123383712009,123
0,0,71.79741521405374,61.65964548694419,66.53572851466711,1197039601,123383712009,123
1,0,71.79741521405374,61.030434030177716,66.19537304644929,1197325480,123383712009,123
1,0,71.79741521405374,60.40777081013625,65.85682806672932,1197401760,123383712009,123
1,1,71.79741521405374,60.81162888642645,66.07660530779184,1197924956,123383712009,123
0,0,72.07946039469412,60.81162888642645,66.2062640227948,1198015498,123383712009,123
1,1,72.07946039469412,61.21128732676788,66.42346393088822,1198019331,123383712009,123
0,1,71.35861687464545,61.21128732676788,66.09048948793367,1198021579,123383712009,123
0,0,71.64504994874035,61.21128732676788,66.22300006759723,1198437738,123383712009,123
1,0,71.64504994874035,60.587154338732944,65.88451789950778,1198446938,123383712009,123
0,1,70.92855179558819,60.587154338732944,65.55424558838364,1198451268,123383712009,123
0,1,70.21921957233793,60.587154338732944,65.2256291175073,1198511513,123383712009,123
0,1,69.51698160081612,60.587154338732944,64.89866018194446,1198524299,123383712009,123
1,0,69.51698160081612,59.96950653017444,64.56701233654968,1198524803,123383712009,123
1,1,69.51698160081612,60.3775128484503,64.78628288294335,1198702484,123383712009,123
0,0,69.82183145790842,60.3775128484503,64.92817975234017,1198704197,123383712009,123
0,1,69.12356853242864,60.3775128484503,64.602702321168,1198719497,123383712009,123
0,0,69.43235237753294,60.3775128484503,64.74683581282272,1198720622,123383712009,123
0,0,69.73804799550634,60.3775128484503,64.88921242297927,1198721438,123383712009,123
1,0,69.73804799550634,59.76224018657963,64.55774139830689,1198880337,123383712009,123
1,1,69.73804799550634,60.17220208911086,64.77879218761122,1198956521,123383712009,123
1,1,69.73804799550634,60.577910629144164,64.9968094518704,1198968321,123383712009,123
1,0,69.73804799550634,59.960944776996286,64.66497695595407,1199043040,123383712009,123
1,1,69.73804799550634,60.36865393417295,64.88445180076245,1199051971,123383712009,123
0,0,70.04068627635557,60.36865393417295,65.02508709051673,1199052152,123383712009,123
0,1,69.34023642632518,60.36865393417295,64.69912469681918,1199054480,123383712009,123
0,0,69.64685269121752,60.36865393417295,64.84201375435862,1199054523,123383712009,123
1,0,69.64685269121752,59.75404515283523,64.51109346820805,1199162964,123383712009,123
0,1,68.95034226944038,59.75404515283523,64.1877080543587,1199201918,123383712009,123
0,1,68.26079778563849,59.75404515283523,63.86594392202778,1199208792,123383712009,123
0,0,68.57820851999608,59.75404515283523,64.01425910220625,1199211066,123383712009,123
0,0,68.8924447746153,59.75404515283523,64.16075323553777,1199217885,123383712009,123
1,1,68.8924447746153,60.16371211025504,64.38031697647659,1199397888,123383712009,123
0,1,68.2034805188429,60.16371211025504,64.05758789443334,1199480399,123383712009,123
0,0,68.52146390285351,60.16371211025504,64.20674129423259,1199481238,123383712009,123
1,0,68.52146390285351,59.55141028088643,63.87918134984025,1199483248,123383712009,123
1,1,68.52146390285351,59.96299319690211,64.0995481563527,1199578077,123383712009,123
